"","","id","coef_glmer1","coef_glmer2","coef_glmer3","coef_glmer4","theta_glmer","var_re.Family.(Intercept)","estim_pop","se_pop","stat_pop_wald","pval_pop_wald","estim_rear","se_rear","stat_rear_wald","pval_rear_wald","estim_int","se_int","stat_int_wald","pval_int_wald","estim_simple_HPP_LPP","se_simple_HPP_LPP","stat_simple_HPP_LPP_wald","pval_simple_HPP_LPP_wald","estim_simple_HPNP_LPNP","se_simple_HPNP_LPNP","stat_simple_HPNP_LPNP_wald","pval_simple_HPNP_LPNP_wald","estim_simple_LPP_LPNP","se_simple_LPP_LPNP","stat_simple_LPP_LPNP_wald","pval_simple_LPP_LPNP_wald","estim_simple_HPP_HPNP","se_simple_HPP_HPNP","stat_simple_HPP_HPNP_wald","pval_simple_HPP_HPNP_wald","model_comp_stat.Chisq","model_comp_df.Df","model_comp_pval.Pr(>Chisq)","conv_opt","conv_lme4","warn_flag","singular_fit","resid.1","resid.2","resid.3","resid.4","resid.5","resid.6","resid.7","resid.8","resid.9","resid.10","resid.11","resid.12","resid.13","resid.14","resid.15","resid.16","resid.17","resid.18","resid.19","resid.20","resid.21","resid.22","resid.23","resid.24","resid.25","resid.26","resid.27","resid.28","resid.29","resid.30","resid.31","resid.32","resid.33","resid.34","resid.35","resid.36"
"result.126",126,chr14_21132631_aripo,-1.2039727796464,-20.7125141034627,-0.405465129994037,0.836916099209544,1.68422813243881,0,-20.2940560538579,12965.5194844988,-0.00156523277591159,0.998751125443985,-0.0129929196107352,12965.5194844988,-1.00211330724304e-06,0.999999200429264,0.836916099209544,25931.0389689976,3.22746844123807e-05,0.999974248527607,-20.7125141034627,19141.8277372562,-0.00108205519283561,0.999136645036175,-19.8755980042532,17493.1190154553,-0.00113619520833837,0.999093447580259,0.405465129994037,0.975746935610736,0.415543329111507,0.677744202868283,-0.431450969215507,25931.0389506397,-1.66383988715911e-05,0.999986724478425,0,1,1,0,0,FALSE,FALSE,1.1485267104696,-0.743078837701616,-0.743078837701616,-0.743078837701616,-0.614798703754626,-0.614798703754626,-2.46269360337673e-05,-3.05561613403925e-05,-2.46269360337673e-05,-3.05561613403925e-05,-3.05561613403925e-05,-2.46269360337673e-05,-3.05561613403925e-05,-2.46269360337673e-05,-2.46269360337673e-05,-3.05561613403925e-05,-0.743078837701616,-2.46269360337673e-05,-3.05561613403925e-05,-2.46269360337673e-05,-2.46269360337673e-05,-3.05561613403925e-05,-2.46269360337673e-05,-0.614798703754626,-0.743078837701616,-0.614798703754626,-0.614798703754626,-0.743078837701616,-0.614798703754626,1.74030178894764,-0.743078837701616,-0.614798703754626,-0.614798703754626,0.886451084217151,1.1485267104696,-0.743078837701616
"result.127",127,chr14_21132634_aripo,-5.32109595309352,-0.378269903211403,-1.30196769848266,-18.3192135741615,150.814877101558,27.3866917184311,-9.53787669029213,104.52785257167,-0.0912472269891172,0.927296149732338,10.4615744855634,104.515788689489,0.100095637383976,0.920268398802723,-18.3192135741615,209.02829736688,-0.0876398736674784,0.930162909487211,-0.378269903211403,1.34949631069264,-0.280304510812078,0.779243890324417,-18.6974834773729,209.037645739339,-0.0894455322209659,0.928727838979542,1.30196769848266,0.612452488602253,2.12582644811196,0.0335177129645722,19.6211812726441,209.0290401422,0.0938682073040955,0.92521384919124,2.68431021225307,1,0.101341100585714,0,0,FALSE,FALSE,-0.0463784622835417,-0.0889268617841168,-0.0889268617841168,-0.0918616516591357,-0.0479090729760609,-0.0463784622835417,-0.0784530829484644,-4.49366674010309e-06,-0.073602674758116,-0.000110275706184434,-4.30333118420684e-06,-0.0784530829484644,-4.08782671741525e-06,-0.0745232853449711,0.294810828283128,-6.6422599609814e-05,-0.0900391401943793,-0.0745232853523857,-4.30333118420684e-06,-0.073602674758116,-0.0745232853449711,-4.08782671741525e-06,-0.0784530829574284,-0.050664248216962,-0.0900391401943793,-1.75208883455272,1.63337657259568,-0.282943947076606,-1.2647667320604,0.574375069106509,-0.0918616516591357,-0.0479090729760609,-0.050664248216962,-0.0678806544055405,-0.050664248216962,-0.0900391402029338
"result.128",128,chr14_21132646_aripo,-19.7302914580823,14.4832230104287,14.0377127246786,-27.3729968273409,170.97369106198,18.434253761553,0.796724596758285,56.7098498740241,0.0140491395855947,0.988790777176237,-0.351214311008116,56.6970109394294,-0.00619458248660279,0.99505746988317,-27.3729968273409,79.5389080905567,-0.344145997027972,0.730736492540278,14.4832230104287,44.183443089859,0.327797518653609,0.743064763589645,-12.8897738169122,87.4245757914382,-0.147438791669545,0.88278568875153,-14.0377127246786,44.1666756823066,-0.317834940208148,0.750610145449749,13.3352841026623,87.4163932464873,0.152549008342874,0.878753939642612,0.43419727941529,1,0.509936561505875,0,0,FALSE,TRUE,-0.0766120643074853,-6.85564919999288e-05,-6.85564919999288e-05,-7.13529773072271e-05,-0.0797370141390507,-0.0766120643074853,-0.0981405348658827,-0.000130439333214884,-0.0957276610764817,-0.00012667281255452,-0.000124776048987363,-0.0981405348658827,-0.000124776048987363,-0.0981405328136873,-0.0981405328136873,-0.000124776048987363,-7.02845909205232e-05,-0.0981405392812942,-0.000124776048987363,-0.0957276610764817,-0.0981405328136873,-0.000124776048987363,0.204411916953328,-0.0797370159061749,-7.02845909205232e-05,-0.86223808236742,0.847927218544789,-0.000771991849063033,-0.0797370085689073,-7.13529773072271e-05,-7.13529773072271e-05,-0.0797370141390507,-0.0797370159061749,-7.02845909205232e-05,-0.0797370159061749,-7.02845909205232e-05
"result.129",129,chr14_21132866_aripo,-1.28236230092633,-2.7684246206938,-2.47594076431262,4.3478468582028,105.703765291391,6.79092343944333,-0.594501191592395,1.02610160297817,-0.579378484418023,0.562333818500168,0.30201733521122,1.19909008302311,0.251872098257858,0.801139926804962,4.3478468582028,2.27365765676551,1.91226979368038,0.0558415981162065,-2.7684246206938,1.25629587217041,-2.20364062480839,0.0275496278806551,1.57942223750901,1.76415681018456,0.895284494207618,0.37063502698245,2.47594076431262,1.10207769785744,2.2466118034383,0.0246648471682761,-1.87190609389018,2.06053836954768,-0.90845485896052,0.363637953044424,0,1,1,0,0,FALSE,FALSE,-0.625738453536174,0.41478625554788,0.44922941467455,-0.483960106124794,-0.140370561565071,-0.727966958980366,-0.143545777563969,-0.374779746252576,-0.540669356067145,-0.286173289692736,-0.365941336777255,-0.143545777563969,-0.287212321885774,-0.112657386716062,-0.275156116996872,1.13608947913872,-0.449591550505615,-0.80769139741507,-0.365941336777255,-0.629025981996852,-0.112657386716062,-0.287212321885774,0.390045382276501,-0.201573472815748,-0.449591550505615,-0.502808202723711,1.54306884049306,-0.435361711431285,-0.129925771955936,-0.447965545545474,-0.483960106124794,-0.140370561565071,-0.201573472815748,-1.09687120589554,-0.201573472815748,0.331535097033365
"result.130",130,chr14_21132886_aripo,-20.1282356886453,-0.321134159199496,17.3890584760156,-0.849520834287531,170.834121518646,7.2109089180725,-0.745894576343261,43.7798550681992,-0.017037392544615,0.986406785158792,-16.9642980588718,92.2342192501895,-0.183926293264926,0.854071277632241,-0.849520834287531,87.5218255421751,-0.00970638842397276,0.992255544141544,-0.321134159199496,87.517907974997,-0.00366935369720264,0.997072285906745,-1.17065499348703,2.00054402162642,-0.585168324631665,0.558434541078016,-17.3890584760156,79.5003349106979,-0.218729373851677,0.82686086595812,-16.5395376417281,120.515700734752,-0.137239691931349,0.890841338090188,8.6337061227492,1,0.00329999534474812,0,0,FALSE,FALSE,-0.304243254403333,-5.09640494921802e-05,-5.09640494921802e-05,-5.09640494921802e-05,-0.30424325517805,-0.304243254403333,-4.81235181755093e-05,-0.187872081221384,-4.34038515790303e-05,-0.163389811194208,-0.18787208052564,-4.81235181755093e-05,-0.187872079566379,-4.81235181755093e-05,-0.000266544485801403,0.555628426898761,-5.65055680660366e-05,-5.12849510902976e-05,-0.18787208052564,-4.34038515790303e-05,-4.81235181755093e-05,-0.187872079566379,-5.12849510902976e-05,-0.304243256246092,-5.65055680660366e-05,-1.60371225769495,1.27467164918349,-0.000269127619184981,-0.293366558925372,-4.91421760017029e-05,-0.000496862017875345,0.276381321697736,-0.304243256246092,-0.00031297029365528,-0.304243256246092,-6.02175024987914e-05
"result.131",131,chr14_21134464_aripo,-3.06758713792962,1.36451414441692,0.573787058525981,-15.9429668143627,21791.6049266539,1.74603592674753,-6.60696926276444,4.72046393783887,-1.39964404977305,0.161619936079226,7.39769634865538,4.72488779297069,1.5656872020667,0.117421863838255,-15.9429668143627,9.29028125177639,-1.71609086768114,0.0861454124417064,1.36451414441692,1.11210477366095,1.22696545931106,0.219835573432232,-14.5784526699458,9.2996475964323,-1.56763495807504,0.116966348845398,-0.573787058525981,1.23337359749361,-0.465217562376879,0.641775663134144,15.3691797558367,9.2888417873213,1.65458515794883,0.098008676216164,1.33402714245413,1,0.248090046663053,0,0,FALSE,FALSE,0.298769875377515,-0.907069029469017,-0.253047470323904,-0.277836037648179,-0.370155924032157,-0.337130584192257,-0.533112028647582,-0.000277546818107284,0.976723517697509,-0.000252765315026951,-0.000245156268279201,-0.533112028647582,-0.00042034542048765,-0.914068702176921,-0.520309925177777,-0.000239262947352225,-0.263003865002029,-0.520309935207529,-0.000245156268279201,-0.500612877519688,-0.520309925177777,-0.000239262947352225,0.680692014318779,-0.381427822421487,1.63955690667828,-0.353422464091077,-0.353422464091077,-0.265276030136462,-0.37015591533266,-0.277836031117281,-0.277836037648179,-0.370155924032157,1.03494524452968,-0.263003865002029,-0.381427822421487,-0.263003870079847
"result.132",132,chr14_21134522_aripo,-3.83859787002298,-19.8143697309423,-0.936016759509978,20.248522695493,128.475624578774,15.723296845693,-9.69010838319582,42.6996448074952,-0.226936510289071,0.820473111490196,-9.18824458823651,42.6756474341135,-0.215304163865871,0.829530183459079,20.248522695493,85.338732015111,0.237272364111381,0.812445500241011,-19.8143697309423,85.3419008532065,-0.232176334635718,0.816401057800549,0.434152964550666,2.15148393148455,0.201792334210508,0.84007907468768,0.936016759509978,0.864385740537477,1.08286927422931,0.278866451682193,-19.312505935983,85.3406362532325,-0.226299062016326,0.820968827872715,11.913774852355,1,0.000557203721032507,0,0,FALSE,FALSE,1.60434310811942,-1.58071785494793,-0.175344500442163,-0.175344500481539,-0.109811187661321,-0.109811187636641,-9.48251603954378e-06,-0.148096903977201,-7.89359235544854e-05,-0.129761654733439,0.205266467056121,-0.000147529284330713,-0.133910681681306,-8.57241940890643e-06,-8.57241940890643e-06,-0.133910681681306,-0.172103071316044,-9.07200728541068e-06,-0.148096903932508,-8.73395968698055e-06,-8.57241940890643e-06,-0.133910681681306,-1.03347125488351e-05,0.222348234253933,-0.172103071316044,-1.27146174080543,-1.27146174080543,1.17733730000655,-0.104441659156932,-0.166770824630678,-0.175344500481539,-0.109811187661321,-0.122490217339924,-0.172103071316044,-0.122490217339924,-0.182114784068722
"result.133",133,chr14_21134528_aripo,-1.60943788200409,-19.9044311479202,-1.11894684738209e-08,0.220112024369402,0.451138599603463,0,-19.7943751357355,1221.1913026154,-0.0162090698593596,0.987067599713481,-0.110056000995232,610.596786146077,-0.000180243334868951,0.999856186626699,0.220112024369402,1221.19126103015,0.000180243694328212,0.999856186339892,-19.9044311479202,1221.19129604931,-0.0162991917910922,0.986995702313743,-19.6843191235508,1495.64777325032,-0.0131610660448303,0.989499291744349,1.11894684738209e-08,1.20138322521934,9.31382113461594e-09,0.999999992568646,-0.220112013179933,1221.19182571387,-0.000180243601820101,0.999856186413703,1.84508763823032e-09,1,0.999965727280943,0,0,FALSE,FALSE,-0.575403111863632,-0.575403114558291,1.64680089114605,-0.575403114558291,-0.575403111863632,-0.575403111863632,-3.01188026155783e-05,-3.36228414150488e-05,-3.01188026155783e-05,-3.36228414150488e-05,-3.36228414150488e-05,-3.01188026155783e-05,-3.36228414150488e-05,-3.01188026155783e-05,-3.01188026155783e-05,-3.36228414150488e-05,-0.575403114558291,-3.01188026155783e-05,-3.36228414150488e-05,-3.01188026155783e-05,-3.01188026155783e-05,-3.36228414150488e-05,-3.01188026155783e-05,0.945010732625026,-0.575403114558291,0.945010732625026,-0.575403111863632,-0.575403114558291,-0.575403111863632,-0.575403114558291,-0.575403114558291,-0.575403111863632,-0.575403111863632,-0.575403114558291,-0.575403111863632,-0.575403114558291
"result.134",134,chr14_21134556_aripo,-5.01269974753783,-1.13102045552203,-4.87340754398792,5.32385727235174,283.169207509919,55.0420946721424,1.53090818065384,1.26506577474157,1.21014117306791,0.226224726541295,2.21147890781205,1.13571096488307,1.94721982634001,0.0515083857313128,5.32385727235174,2.27397411874499,2.34121278182796,0.0192212089294433,-1.13102045552203,0.631439448000491,-1.79117801256084,0.0732647334094781,4.19283681682971,2.32110882957152,1.80639389390618,0.0708568346850388,4.87340754398792,2.2206981000738,2.19453852994513,0.0281967171603495,-0.450449728363817,0.483381718935335,-0.931871667294222,0.351402851473368,122.23214197312,1,2.05348640352077e-28,0,0,FALSE,FALSE,-0.00848899228657426,-0.097073647533375,0.105307847185583,-0.100325046956219,-0.00877332634144006,-0.384452649984458,1.01671286538672,-0.0758347068797661,-0.0551448044120173,-0.0678980300900223,1.15611829554294,-2.13187093515298,-0.0660696326146128,-0.0527458480927625,-0.0527458480927625,-0.0660696326146128,-0.0928506891807514,-0.0551855279207386,-0.877406446387758,-0.0674312211666329,-0.0527458480927625,-0.0660696326146128,0.0449864282400229,0.0828567325704582,-0.0928506891807514,-0.365341638759034,-0.365341638759034,0.0902108816988644,-0.00834439968767985,-0.0954202100693348,-0.100325046956219,-0.00877332634144006,-0.010073204775675,-0.0928506891807514,-0.010073204775675,-0.0971453343823318
"result.135",135,chr14_21134563_aripo,0.955511377122123,-0.262364152138843,-2.15948421611392,1.59986845489703,0.176702894141664,0,0.537570075309673,0.883381678433989,0.608536591185192,0.542831644997632,1.3595499886654,0.883382116843572,1.53902819939715,0.123797412057771,1.59986845489703,1.76675449781309,0.905540898227437,0.365178903247507,-0.262364152138843,1.13522372498527,-0.231112287705446,0.817227569304128,1.33750430275819,1.35377405854436,0.987981926759871,0.323161499618129,2.15948421611392,1.22622578028513,1.76108205424598,0.0782245159534695,0.559615761216888,1.27193120578653,0.439973293108125,0.659956450429133,0,1,1,0,0,FALSE,FALSE,-0.592223153541987,-0.986647757896829,0.777060081366276,-0.986647757896829,-0.592223153541987,-0.592223153541987,-0.942038303464508,-0.842942470570875,-0.942038303464508,-0.842942470570875,0.779298181360422,-0.247535068266688,-0.842942470570875,-0.942038303464508,-0.942038303464508,-0.842942470570875,-0.986647757896829,-0.942038303464508,0.456869287995542,0.318075767312808,0.439501097665891,-0.842942470570875,0.733036028924499,1.32852165553622,-0.986647757896829,-0.592223153541987,-0.592223153541987,-0.986647757896829,-0.592223153541987,-0.986647757896829,-0.986647757896829,-0.592223153541987,-0.592223153541987,0.397713910089879,-0.592223153541987,0.641175545689041
"result.136",136,chr14_21134754_aripo,-7.80059466864622,-55.9399565894302,-103.399483508475,20.6801025378327,708.76907755274,74.5915677820149,-45.5999053205138,19963286.9079247,-2.2841882466966e-06,0.999998177481464,93.0594322395582,19963286.9079248,4.66152856835498e-06,0.999996280638326,20.6801025378327,39926573.8158496,5.17953346891572e-07,0.999999586733021,-55.9399565894302,22369621.3333345,-2.50071093094769e-06,0.999998004721357,-35.2598540515975,33071609.2453287,-1.06616686808423e-06,0.999999149321917,103.399483508475,21221686.1426493,4.87235004859826e-06,0.999996112427121,82.7193809706419,33819688.5546773,2.44589422628499e-06,0.99999804845876,24.4523948711799,1,7.6168772368717e-07,0,-1,TRUE,TRUE,0,-0.0281967101349968,-0.0281967101349968,-0.0281967101349968,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281967101349968,0,0,0,0,0,0,0,-0.0281967101349968,0,0,-0.0281967101349968,0,-0.0281967101349968,-0.0281967101349968,0,0,0.0498412256101409,0,-0.0281967101349968
"result.137",137,chr14_23834812_aripo,-2.94915612541572,-0.424659241164896,-0.178599428076437,-19.2634628230363,60305.715893597,5.9458964772571,-10.0563906526831,19270.7457159562,-0.000521847509219966,0.999583625948198,9.81033083959461,19270.7457113484,0.000509078942067997,0.999593813789439,-19.2634628230363,38541.4914207678,-0.000499811037739354,0.999601208506273,-0.424659241164896,1.57725218014791,-0.269239913889403,0.787745067046455,-19.6881220642012,38541.4913940668,-0.000510829273909004,0.999592417226868,0.178599428076437,1.14787867811323,0.155590857711549,0.876355531665798,19.4420622511128,38541.4914046386,0.000504444990127519,0.999597511147673,0.683625025734379,1,0.408341247477091,0,-1,TRUE,TRUE,-1.03035809305234,0.422725402586005,-0.254615719186509,0.860738350974372,-0.782900810656171,-0.232864265641012,-0.240238036848055,-1.5525142816917e-05,0.767363072141336,-1.31938343624624e-05,-1.41724515488579e-05,-0.240238036848055,-1.31938343624624e-05,-0.218685438167436,-0.218685438167436,-1.31938343624624e-05,-0.270416647914636,-0.218685438228668,-1.41724515488579e-05,-0.20590725539757,-0.218685438167436,-1.31938343624624e-05,-0.240238036903794,-0.266390874104424,-0.270416647914636,1.19295337025702,-0.673024489548709,-0.73589043933265,-0.243820826984411,-0.266595713678141,-0.266595713703255,-0.243820827011871,-0.266390874104424,-0.270416647914636,0.327893920745456,-0.270416647964154
"result.138",138,chr14_23834820_aripo,-1.30386783588248,-1.74582321351422,0.0144219282861903,0.760000992361036,33.5567776529747,1.79480040800009,-1.3658227173337,0.906721953896843,-1.50633026085204,0.131982413580987,-0.394422424466708,0.878799001542206,-0.448819836816537,0.653561627675187,0.760000992361036,1.68086358620969,0.452149120604619,0.651161559007055,-1.74582321351422,1.13578855950727,-1.53710230561892,0.124268258462992,-0.985822221153182,1.32925729231487,-0.741633863400814,0.458309200561396,-0.0144219282861903,0.832419652493484,-0.0173253097076576,0.986177094405126,-0.774422920647227,1.50476047598567,-0.514648632128613,0.606798574854957,0,1,1,0,0,FALSE,FALSE,-0.871649987117563,-0.865422097780346,0.838613085562854,-0.556604085419824,-0.560622859785753,-0.868768052009406,-0.514661520081221,-0.418818633601072,1.88430990128247,-0.331891002688725,-0.406587049851239,-0.276142885885308,-0.358103861786366,-0.24319632465447,-0.24319632465447,-0.358103861786366,-0.581575342756546,-0.893804522745375,1.02535184690734,-0.361145821761999,-0.24319632465447,-0.358103861786366,-0.295865579325653,0.495797583270936,-0.581575342756546,0.970138344087914,-0.78766509523463,-0.782031499395627,-0.542956684809072,-0.539063989939706,-0.556604085419824,-0.560622859785753,-0.622982483195399,-0.581575342756546,0.743263993119126,0.971571043715272
"result.139",139,chr14_23834881_aripo,-0.510826945689132,-22.163908025383,-1.79174679280477,1.77497719975411,16002.6645516782,2.5e-11,-21.2764194255059,21240.8403815664,-0.00100167502995646,0.999200779092306,0.904258192927714,21240.8403815664,4.25716768585326e-05,0.999966032716317,1.77497719975411,42481.6807631327,4.17821792327602e-05,0.999966662644283,-22.163908025383,27966.291725311,-0.000792522235092164,0.999367658810722,-20.3889308256289,31977.800543432,-0.000637596409982506,0.99949127170292,1.79174679280477,1.08012408105421,1.6588342249124,0.0971492017137093,0.0167695930506571,42481.6807494013,3.94748813013793e-07,0.999999685036017,0.000174818406122768,1,0.989450764538146,0,0,FALSE,FALSE,-0.447215435783175,-1.09543412309479,1.41977901344594,0.470789026155007,-0.447215435787148,-0.44721543579112,-1.68601431266172e-05,-1.67544358580613e-05,-1.68601431266172e-05,-1.67544358580613e-05,-1.67544358580613e-05,-1.68601431266172e-05,-1.67544358580613e-05,-1.68601431266172e-05,-1.68601431266172e-05,-1.67544358580613e-05,-1.09543412309641,-1.68601431266172e-05,-1.67544358580613e-05,-1.68601431266172e-05,-1.68601431266172e-05,-1.67544358580613e-05,-1.68601431266172e-05,-0.447215435783175,0.470789026149697,-0.447215435779202,-0.447215435779202,-1.09543412309479,1.67484301732028,0.470789026132096,-1.09543412309479,-0.447215435783175,-0.447215435783175,0.470789026149697,-0.447215435783175,-1.09543412309641
"result.140",140,chr15_20025459_aripo,-1.63401855750917,-0.729635572286045,-20.4242291857282,20.5603742887117,65038.1303708242,3.43930291252325,9.55055157206979,1.38868450793493,6.87740917213236,6.09508585383317e-12,10.1440420413723,1.40118681975149,7.23960709477087,4.49986434204692e-13,20.5603742887117,2.47759350932182,8.2985260541547,1.05410987514369e-16,-0.729635572286045,0.833746135236133,-0.875129180754041,0.381503621137872,19.8307387164256,2.49619540618369,7.94438555062637,1.95155715668839e-15,20.4242291857282,2.47759359271529,8.24357523597908,1.67139745570006e-16,-0.136145102983484,0.925966411779371,-0.147030282363982,0.883108118194233,3.14907106359175,1,0.0759702004104731,0,0,FALSE,FALSE,-1.74146112568814e-05,-0.470928276106008,0.976719368601561,-0.502714552703402,-1.82250217326291e-05,-6.58210436636778e-05,0.989802234291457,0.567342571952938,-0.326976478467348,0.23265930973848,-0.371704931418317,-0.347244043000033,-0.329340569576141,-0.307667562088294,-0.307667562088294,-0.329340569576141,-0.443118596744824,1.16158809111576,-0.837599419116927,-1.24597250962216,-0.307667562088294,-0.329340569576141,-0.382492379645506,-2.28010783665397e-05,-0.443118596744824,-1.82250217326291e-05,-1.82250217326291e-05,-0.502714552602858,-0.000131696926774573,0.221114438430808,-0.502714552703402,-1.82250217326291e-05,-2.28010783665397e-05,-0.443118596744824,-2.28010783665397e-05,-0.992909292882353
"result.141",141,chr15_20025461_aripo,-2.30258331570992,0.105361676913828,2.4356636106027e-06,-19.4875841820319,7479.34565925575,5.1026685774891e-46,-9.63843041410213,9665.31943223761,-0.000997217989708049,0.999204335294131,9.74378965535235,9665.31943223761,0.00100811874078916,0.999195637757514,-19.4875841820319,19330.6388644752,-0.00100811899278948,0.999195637556447,0.105361676913828,1.41422187441058,0.0745015183404233,0.940611333065474,-19.3822225051181,19330.6388127433,-0.00100266849393207,0.999199986423136,-2.4356636106027e-06,1.41422089861722,-1.72226532148139e-06,0.99999862583109,19.4875817463683,19330.6388127433,0.00100811886948721,0.999195637654828,6.84297410771251e-05,1,0.993399792994252,0,0,FALSE,FALSE,-0.447213042717985,-0.447212498090296,1.67483094504098,-0.447212498090296,-0.447213042717985,-0.447213042717985,-0.471403462654579,-2.7639541275559e-05,-0.471403462654579,-2.7639541275559e-05,-2.7639541275559e-05,-0.471403462654579,-2.7639541275559e-05,-0.471403462654579,-0.471403462654579,-2.7639541275559e-05,-0.447212498090296,-0.471403462654579,-2.7639541275559e-05,-0.471403462654579,1.6175785971433,-2.7639541275559e-05,-0.471403462654579,-0.447213042717985,-0.447212498090296,-0.447213042717985,-0.447213042717985,-0.447212498090296,-0.447213042717985,-0.447212498090296,-0.447212498090296,-0.447213042717985,1.67482963621179,-0.447212498090296,-0.447213042717985,-0.447212498090296
"result.142",142,chr15_20025465_aripo,-28.6541027393659,21.2316635223757,21.0810689764205,-20.9023508463259,752.506672671627,69.8317549015677,10.7804880992128,13.2015598485769,0.816607145130271,0.414152970516216,-10.6298935532576,13.1453438218607,-0.808643250211536,0.418720379515027,-20.9023508463259,26.0204175002354,-0.803305744273197,0.421798038620825,21.2316635223757,25.9221470767553,0.819054974864115,0.412755048929818,0.329312676049785,3.89046517083214,0.0846460928422468,0.932542753747169,-21.0810689764205,25.8809100180542,-0.814541256923138,0.415334947217561,-0.17871813009458,3.7828148871603,-0.0472447464191782,0.96231816483186,86.666455906641,1,1.28457242618494e-20,0,0,FALSE,FALSE,-0.0309290787522311,-8.1753298853764e-07,-8.1753298853764e-07,-8.1753298853764e-07,-0.031515276085758,-0.0309290787522311,-0.0331482377781125,0.062371478917743,-0.0333478748753336,-0.0363369052986922,-0.0362467088013541,-0.0331482377781125,-0.0362467088013541,-0.0331482377755922,-0.0331482377755922,-0.0362467088013541,-8.1753298853764e-07,0.0444701312008923,-0.0362467088013541,-0.0333478748753336,-0.0331482377755922,-0.0362467088013541,-0.0338879827888127,-0.031515276085758,-8.1753298853764e-07,-0.0310078583284335,-0.0310078583284335,-8.1753298853764e-07,-0.0308204251113834,-8.1753298853764e-07,-8.1753298853764e-07,-0.031515276085758,-0.031515276085758,-8.1753298853764e-07,0.0434930623200882,-0.000108903096533007
"result.143",143,chr15_20025469_aripo,-1.60943910843722,-0.587788038021839,-0.693142007659082,-17.8925848383059,9608.03949414038,0,-9.53408045717478,6157.18363191614,-0.0015484482885575,0.998764517511076,9.63943442681202,6157.18363191614,0.00156555902878151,0.998750865132176,-17.8925848383059,12314.3672638323,-0.00145298450622445,0.998840686503315,-0.587788038021839,1.22475513449347,-0.47992290170307,0.631282215951708,-18.4803728763277,12314.3672029268,-0.00150071640481335,0.998802601999909,0.693142007659082,1.22475199000173,0.565944789898325,0.571431312453331,18.585726845965,12314.3672029271,0.00150927177496763,0.998795775809882,0.000104616672615521,1,0.991839196128042,0,0,FALSE,FALSE,-0.447213321118744,-0.632451862585516,1.27232508848406,-0.632451862585516,-0.447213321118744,-0.447213321118744,-0.47140255238105,-4.34028106641917e-05,1.61758885752872,-4.34028106641917e-05,-4.34028106641917e-05,-0.47140255238105,-4.34028106641917e-05,-0.47140255238105,-0.47140255238105,-4.34028106641917e-05,-0.632451862585516,-0.47140255238105,-4.34028106641917e-05,-0.47140255238105,-0.47140255238105,-4.34028106641917e-05,-0.47140255238105,1.67483692542249,-0.632451862585516,-0.447213321118744,-0.447213321118744,-0.632451862585516,-0.447213321118744,-0.632451862585516,-0.632451862585516,-0.447213321118744,-0.447213321118744,-0.632451862585516,-0.447213321118744,1.27232508848406
"result.144",144,chr15_20025472_aripo,-4.7284930364943,0.0426696525202367,-23.2127379807005,20.6040670891294,544.187414367409,23.6550015990859,10.3447031970849,74.0219931261286,0.139751751610609,0.888856135711423,12.9107044361358,74.008653192996,0.174448579714969,0.86151293848259,20.6040670891294,148.02539630828,0.139192784501783,0.889297810133901,0.0426696525202367,1.91803983913184,0.0222464891759236,0.98225133375427,20.6467367416496,148.022265325242,0.139483993818657,0.889067703377129,23.2127379807005,147.998330809857,0.156844593136145,0.875367327513431,2.60867089157114,2.61046901728227,0.999311186725747,0.317643967963296,0.353556267869543,1,0.55210688385749,0,0,FALSE,FALSE,-1.04283503722088e-06,-0.113724426397622,-0.113724426397622,-0.121796609592146,-1.04283503722088e-06,-1.04283503722088e-06,-0.123327675587796,0.210763552696368,-0.116176769528324,-0.730915456315681,-0.333995330609792,0.265200473649209,-0.03138523956072,-0.115661787101902,-0.115661787101902,-0.03138523956072,-0.113220314463142,-0.116176769529365,-0.0334654188643715,-0.116176769528324,-0.115661787101902,-0.03138523956072,0.202823919490435,-1.15289751223265e-06,-0.113220314463142,-1.04283503722088e-06,-1.04283503722088e-06,-0.121796609591154,-2.40179295608774e-05,0.272913021277755,-0.121796609592146,-1.04283503722088e-06,-1.15289751223265e-06,-0.113220314463142,-1.15289751223265e-06,-0.113724426398684
