,id,coef_glmer.X.Intercept.,coef_glmer.PopLP,coef_glmer.RearingP,coef_glmer.PopLP.RearingP,theta_glmer,var_re.Family.(Intercept),estim_pop,se_pop,stat_pop_wald,pval_pop_wald,estim_rear,se_rear,stat_rear_wald,pval_rear_wald,estim_int,se_int,stat_int_wald,pval_int_wald,estim_simple_HPP_LPP,se_simple_HPP_LPP,stat_simple_HPP_LPP_wald,pval_simple_HPP_LPP_wald,estim_simple_HPNP_LPNP,se_simple_HPNP_LPNP,stat_simple_HPNP_LPNP_wald,pval_simple_HPNP_LPNP_wald,estim_simple_LPP_LPNP,se_simple_LPP_LPNP,stat_simple_LPP_LPNP_wald,pval_simple_LPP_LPNP_wald,estim_simple_HPP_HPNP,se_simple_HPP_HPNP,stat_simple_HPP_HPNP_wald,pval_simple_HPP_HPNP_wald,model_comp_stat.Chisq,model_comp_df.Df,model_comp_pval.Pr(>Chisq),conv_opt,conv_lme4,warn_flag,singular_fit,resid.1,resid.2,resid.3,resid.4,resid.5,resid.6,resid.7,resid.8,resid.9,resid.10,resid.11,resid.12,resid.13,resid.14,resid.15,resid.16,resid.17,resid.18,resid.19,resid.20,resid.21,resid.22,resid.23,resid.24,resid.25,resid.26,resid.27,resid.28,resid.29,resid.30,resid.31,resid.32,resid.33,resid.34,resid.35,resid.36
result.154,chr15_20025595_aripo,-0.7097790491289,-0.360464313776876,-1.46400342555453,0.545012029059436,28.9659017046994,1.4396306717471,-0.087958299247158,0.750479598156769,-0.117202785343119,0.90669935974884,1.19149741102482,0.674289773680678,1.76704060706854,0.077221427976435,0.545012029059436,1.35995247103309,0.400758144617669,0.688598197445041,-0.360464313776876,0.609294556888725,-0.591609279455137,0.554112258576019,0.18454771528256,1.29612297224429,0.142384418172149,0.886776369484923,1.46400342555453,0.68871166024348,2.12571313956985,0.033527152196374,0.918991396495099,1.16608104716604,0.788102506878529,0.430636748972427,0,1,1,0,0,FALSE,FALSE,0.363346934623798,1.04163909736162,-1.00331749047925,1.14365545011546,-1.38432935578033,-0.484154492971751,-0.662894141645582,-0.480894129568852,-0.784621264086044,-0.389402848203049,-0.419162524817817,-0.662894141645582,-0.677295760055672,1.43442979310925,-0.834869965929854,1.47942874083661,-0.699465844108029,0.823247049156379,-0.419162524817817,0.877819938692585,-0.584480066945341,-0.369485932506797,-0.695045245957146,0.982303400620696,-1.2776224100314,-0.525028301523608,1.48653459825034,-1.08738677821571,-0.355118219741691,-0.737046249508283,-0.764304267100101,-0.36830145973441,-0.443973561422358,-0.998456671702785,-0.443973561422358,-1.04095640562922
result.155,chr16_14191584_aripo,-23.6846662388479,-0.105763259425262,21.3820811581309,-21.3824863414606,15177.7919454454,0,-10.7970064301556,42980.2556607439,-0.000251208520382,0.999799564602154,-10.6908379874005,42980.2556607439,-0.0002487383526,0.999801535510827,-21.3824863414606,85960.5113214878,-0.000248747779797,0.999801527989012,-0.105763259425262,65721.1337677522,-1.60927320272673E-06,0.999998715985757,-21.4882496008859,55407.0580606195,-0.000387825131906,0.999690560322718,-21.3820811581309,43960.2316628348,-0.00048639600724,0.99961191215069,0.000405183329782,73869.5305169969,5.48512122584836E-09,0.999999995623506,1.08375825220719E-05,1,0.997373330170361,52,0,TRUE,TRUE,-0.447212861625408,-1.00550685967239E-05,-1.00550685967239E-05,-1.00550685967239E-05,-0.447212861625408,-0.447212861625408,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-1.00550685967239E-05,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-9.71411914959361E-06,-0.447212861625408,-1.00550685967239E-05,-0.447212861625408,-0.447212861625408,-1.00550685967239E-05,-0.447212861625408,-1.00550685967239E-05,-1.00550685967239E-05,1.67484829099544,-0.447212861625408,-1.00550685967239E-05,-0.447212861625408,-1.00550685967239E-05
result.156,chr16_14191775_aripo,-0.105361145141516,0.393043759486122,0.105361652924885,-0.547195281768534,0.366730143243358,0,0.119446118601855,0.651727002165167,0.183276307725522,0.854581223218871,0.168235987959382,0.651727052908706,0.258138721123409,0.796299848837377,-0.547195281768534,1.30345512911705,-0.419803696763386,0.674628864097101,0.393043759486122,0.877555354361146,0.44788486279849,0.654236293466436,-0.154151522282412,0.963789607510502,-0.159943125637752,0.872925876444706,-0.105361652924885,0.869754216061396,-0.121139571363052,0.903580486540778,0.441833628843649,0.970835487320244,0.455106590781126,0.649032556688438,0,1,1,0,0,TRUE,TRUE,0.722023742130596,-0.953505897172725,1.2850024621382,-0.953505897172725,-0.982295297887385,-0.982295297887385,0.51455456874246,-0.940175021949859,0.51455456874246,-0.940175021949859,0.517230292709488,-0.145597030318691,-0.940175021949859,-1.06064967595397,-1.06064967595397,1.10211223326603,-0.953505897172725,-1.06064967595397,-0.940175021949859,0.937482634892981,-1.06064967595397,-0.940175021949859,-1.06064967595397,-0.982295297887385,0.055014828057656,0.972432362306488,-0.982295297887385,-0.953505897172725,-0.982295297887385,-0.953505897172725,-0.953505897172725,-0.982295297887385,0.722023742130596,0.055014828057656,-0.982295297887385,0.485062003322179
result.157,chr16_14191784_aripo,-0.693147170957191,0.893817922922968,-0.510825633725289,0.561469373583422,0.500794804260465,0,1.17455260971468,0.640673155359396,1.83331016742194,0.066756458214409,0.230090946933578,0.640672878778774,0.359139514961471,0.719490722126496,0.561469373583422,1.28134400357773,0.438187849645141,0.661250115705576,0.893817922922968,0.844073230818618,1.05893409515677,0.289629795251722,1.45528729650639,0.964046571885432,1.50956119646815,0.131155428975588,0.510825633725289,0.965761298382064,0.528935705521719,0.596850051892312,-0.050643739858133,0.842110335707297,-0.060139078824626,0.952044865871671,0,1,1,52,0,TRUE,TRUE,-0.685678109780802,-0.83273879352808,-0.83273879352808,0.412370222310704,-0.685678109780802,-0.685678109780802,-1.11247466966589,-1.12864700688313,1.14754238610008,-1.12864700688313,-0.143017902870219,-0.114560547254023,-1.12864700688313,-1.11247466966589,-1.11247466966589,1.09933017500451,-0.83273879352808,-1.11247466966589,0.611254389096015,0.651252849915011,-1.11247466966589,-1.12864700688313,0.326580643660799,-0.685678109780802,0.412370222310704,0.722849205785273,-0.685678109780802,-0.83273879352808,-0.685678109780802,1.4082604528673,-0.83273879352808,-0.685678109780802,1.37581759251148,-0.83273879352808,-0.685678109780802,-0.83273879352808
result.158,chr16_14191792_aripo,-1.2039728384021,0.105360492583863,0.847297884888074,-20.4623040129504,0.669378965388876,0,-10.1257915138913,724.078032956087,-0.013984392638667,0.988842432690919,9.38385412158711,724.077925712227,0.012959729593133,0.989659921290218,-20.4623040129504,1448.15471536839,-0.014129915675305,0.988726333578213,0.105360492583863,0.990983572242673,0.106319111168941,0.915329169008911,-20.3569435203665,1448.15505157166,-0.014057157414376,0.988784380506115,-0.847297884888074,0.880325961817771,-0.962481991486997,0.335807544999964,19.6150061280623,1448.15501582375,0.01354482490737,0.989193123771004,4.3803645155549E-08,1,0.999833008185229,52,0,TRUE,TRUE,-0.978893441604407,-0.70409451687549,1.47668858752583,0.770168366175588,-0.978893441604407,-0.978893441604407,-0.735533943692798,-4.49376018433654E-05,-0.735533943692798,-4.49376018433654E-05,-4.49376018433654E-05,0.703786875949032,-4.49376018433654E-05,-0.735533943692798,0.703786875949032,-4.49376018433654E-05,-0.70409451687549,-0.735533943692798,-4.49376018433654E-05,0.703786875949032,-0.735533943692798,-4.49376018433654E-05,-0.735533943692798,-0.978893441604407,-0.70409451687549,1.22399584857993,-0.978893441604407,-0.70409451687549,-0.978893441604407,-0.70409451687549,-0.70409451687549,1.22399584857993,0.227949113075114,-0.70409451687549,-0.978893441604407,-0.70409451687549
result.159,chr16_14191795_aripo,0.741936934534842,0.196333004235105,0.389465419196294,-0.501057160709808,0.226783655637629,0,-0.0541955761198,0.739530899070799,-0.073283721056003,0.941580345580822,-0.13893683884139,0.739530568145134,-0.187871664574822,0.850977255586266,-0.501057160709808,1.47906411846452,-0.338766355328785,0.734785748680871,0.196333004235105,1.0109361011414,0.194209113724827,0.846012147012744,-0.304724156474704,1.07964597625081,-0.282244516422774,0.777756026089725,-0.389465419196294,0.980701558809835,-0.397129397519204,0.691272042565731,0.111591741513514,1.10718142517598,0.100789029671246,0.919717935547202,102.716273334082,1,3.86754398812928E-24,0,0,TRUE,TRUE,0.436126994852908,-1.02762637505736,0.787859237952827,0.463505885896063,-1.10370974242646,-1.10370974242646,-1.06635660630945,-1.04443557039929,0.813344778207153,-1.04443557039929,0.282287101187735,0.222135701920661,-1.04443557039929,-1.06635660630945,-1.06635660630945,1.05039813532713,-1.02762637505736,-1.06635660630945,-1.04443557039929,0.457912151725683,-1.06635660630945,-1.04443557039929,0.07534506605074,-1.10370974242646,-1.02762637505736,0.743409207849502,-1.10370974242646,-1.02762637505736,-1.10370974242646,0.172452703561439,-1.02762637505736,0.436126994852908,0.343103714144317,-1.02762637505736,-1.10370974242646,0.463505885896063
result.160,chr16_14191829_aripo,-3.36360271418241,-14.3405427756253,-0.131879177103391,1.40733998221139,1.01803975644122,4.61126452504609,-13.6368727845196,896.195511085881,-0.015216403804563,0.98785953483362,-0.571790814002306,790.369761010472,-0.00072344722965,0.999422772675258,1.40733998221139,1580.73898538778,0.000890305101108,0.999289639399265,-14.3405427756253,1463.47982209384,-0.009798934402189,0.992181706645975,-12.9332027934139,844.942287063173,-0.015306610867314,0.987787568392471,0.131879177103391,1.24636002866961,0.105811462233879,0.915731942299861,-1.275460805108,1580.73876234771,-0.000806876402027,0.999356205846203,0.774693595006745,1,0.378768956215169,0,-1,TRUE,TRUE,-0.218089438248593,-0.232764926144259,0.953689125367482,-0.232764933159725,-0.218089444832389,-0.627084913568688,-0.000202352491338,-0.000382887655667,-0.000180220321312,-0.000341009530998,-0.00038288763766,-0.000202352491338,-0.000357829236619,-0.000189109362709,-0.000189109362709,-0.000357829236619,-0.244083079840387,-0.000189109387214,-0.00038288763766,-0.000541079205245,-0.000189109362709,-0.000357829236619,-0.000202352524851,-0.230366119330988,-0.244083079840387,1.18761355270441,-1.11198557163341,0.02130863952637,-0.218089421260095,-0.232764908041899,-0.232764933159725,-0.218089444832389,-0.230366119330988,-0.244083079840387,-0.230366119330988,-0.244083111221534
result.161,chr16_14191885_aripo,0.095310237540919,0.415515474859718,-0.606135805207005,0.4519851439112,0.376574437733585,0,0.641508046815318,0.638310880964488,1.00500879108625,0.314892616780016,0.380143233251405,0.638311026127953,0.595545459330986,0.551478921582286,0.4519851439112,1.27662338742804,0.354047363037735,0.723303388500153,0.415515474859718,0.847458503595442,0.490307753237291,0.62391614145261,0.867500618770918,0.954766611724155,0.908599659978004,0.363561486121797,0.606135805207005,0.888076990247885,0.682526190705399,0.494906287557814,0.154150661295805,0.91710677034325,0.168083658610556,0.866517464987029,0,1,1,0,0,TRUE,TRUE,-0.84717302225743,-1.01443374684017,1.11565977654928,-1.01443374684017,-0.84717302225743,-0.84717302225743,-1.12858673070938,-1.08646028144948,0.579846926629321,0.471873906714163,-1.08646028144948,-1.12858673070938,-1.08646028144948,0.366672256675838,-1.12858673070938,0.696382366380745,-1.01443374684017,-1.12858673070938,0.471873906714163,-1.12858673070938,0.366672256675838,-1.08646028144948,0.763085409111054,-0.84717302225743,0.359383675038778,-0.84717302225743,-0.84717302225743,0.903998859650768,0.276565629253444,-1.01443374684017,-1.01443374684017,-0.84717302225743,1.13088476906424,-1.01443374684017,0.767208942823953,-1.01443374684017
result.162,chr16_14191906_aripo,-0.356674758406405,0.105359756124706,-7.58897550107528E-07,-17.9325199914884,0.176790546330905,0,-8.8609002396195,418.048025266071,-0.021195890673039,0.983089392315226,8.96626075464176,418.047808870142,0.021447931467157,0.982888338564553,-17.9325199914884,836.092510639332,-0.021448009356974,0.982888276431763,0.105359756124706,1.21648762280116,0.086609805270437,0.930981671712565,-17.8271602353637,836.093395613898,-0.021321972316591,0.982988816448308,7.58897550107528E-07,1.19037703557925,6.37527041789947E-07,0.999999491327016,17.932520750386,836.093216799632,0.02144799214976,0.982888290157976,0,1,1,0,0,TRUE,TRUE,-0.752456052096534,-0.752456194448403,1.28976344068776,-0.752456194448403,-0.752456052096534,-0.752456052096534,-0.772166658447196,-0.000159200792825,-0.772166658447196,-0.000159200792825,-0.000159200792825,-0.772166658447196,-0.000159200792825,0.678396250062866,-0.772166658447196,-0.000159200792825,-0.752456194448403,-0.772166658447196,-0.000159200792825,-0.772166658447196,-0.772166658447196,-0.000159200792825,0.877871215868276,-0.752456052096534,-0.752456194448403,0.743227326335339,-0.752456052096534,-0.752456194448403,-0.752456052096534,-0.752456194448403,-0.752456194448403,-0.752456052096534,0.144023665789879,-0.752456194448403,0.743227326335339,0.144023347051419
result.163,chr16_14191907_aripo,-1.58542682011886,0.30655172744963,-0.201019518068453,-0.581158331182857,34.2054426666797,1.2926526894633,0.015972561858202,0.745524772073707,0.021424589036489,0.982906958850968,0.491598683659882,0.696240077027643,0.706076395025396,0.480140630252422,-0.581158331182857,1.43441223195009,-0.405154333069769,0.685364070504522,0.30655172744963,0.709657564968059,0.431971337420222,0.665762245271034,-0.274606603733227,1.27936302026389,-0.214643224310631,0.830045491148102,0.201019518068453,0.762777741748094,0.263536161408915,0.792137355516572,0.782177849251311,1.19014277798784,0.657213456837279,0.511043674068331,0,1,1,0,0,FALSE,FALSE,-0.449281728294385,-0.496704795094859,1.48392345692543,-0.539187190132443,-0.487722355818108,-1.63261942594198,-0.621390422452288,-0.469585418094467,-0.578795298047762,-0.408349642010391,-0.420580466970042,-0.621390422452288,-0.395865803902632,-0.584926475838325,-0.849874799019995,1.37942263360224,-0.728293614836466,-0.606461638610882,-0.420580466970042,0.453865103071713,0.863372279424869,-0.574571123280396,0.590834503603286,-0.528483195785769,-0.501969836239151,1.76571261575455,-0.898474475760003,-0.992825108716982,-0.468358826351571,-0.517788183558748,-0.539187190132443,-0.487722355818108,0.840128842749713,-0.729608742983267,0.840128842749713,-0.520463648847594
result.164,chr16_14191999_aripo,-1.10752881441103,1.14281010559935,-1.24140952765233,0.245596575558562,157.820695119911,4.51014645513133,1.26560839337863,0.612250900341082,2.06714010983662,0.038720953572366,1.11861123987305,0.479689178223036,2.33195012657329,0.019703315010392,0.245596575558562,0.938473011301946,0.261698069737611,0.793554228812892,1.14281010559935,0.542034591457344,2.1083711696826,0.034998896213551,1.38840668115791,0.9467135934757,1.46655407794517,0.14249740006349,1.24140952765233,0.794356286160639,1.56278681151053,0.118102747276752,0.995812952093767,0.519198711975223,1.91798039772735,0.055113496740593,0,1,1,0,0,FALSE,FALSE,-0.207683262186562,-0.386307955778097,-1.59652140590069,0.392053286917018,-0.615887803458194,-0.859467185452732,-0.69003704159547,-0.590458110015212,-0.68388354089854,0.572792074855619,1.39564508967746,-0.906529976038654,-0.393731188140843,-0.647659704795484,0.397617598775252,-0.694080728705642,0.800425506542606,-0.697772640214879,-0.419505479426216,0.910522388277375,0.523933502363074,-2.04192641639915,-0.755877981972943,0.402492286933522,-0.365836539034358,-1.13993000042115,-1.13993000042115,1.03888501701867,0.951631455772442,-1.49125379221182,-0.535645192787301,-0.287990875588663,-0.373378432096491,-0.644930036113805,0.447055211259861,-0.394157624952533
result.165,chr16_14192097_aripo,-21.974390167341,19.6017149880209,2.56223709254273,-18.8819343151519,167.860032918085,3.96708549940367,10.1607478304449,173.662670128067,0.058508531643282,0.953343566869671,6.8787300650332,147.703561007421,0.046571186355403,0.962854997061015,-18.8819343151519,328.504226467999,-0.057478512584651,0.954164022279205,19.6017149880209,87.7198077010134,0.223458253064484,0.823178870882109,0.719780672869014,326.46622295819,0.002204763072721,0.998240855009242,-2.56223709254273,81.1531319434158,-0.031572867629179,0.974812681094138,16.3196972226091,301.669299810222,0.054097971629449,0.956857108288176,2.92384444922118,1,0.087279691778741,0,0,FALSE,FALSE,-7.4906288356624E-05,-2.08040207508974E-05,-2.08040207508974E-05,-2.39239461630146E-05,-8.61431342936943E-05,-7.4906288356624E-05,-0.375446350396952,-0.000123457568694,-0.375446351991779,-0.000123457568694,-0.000107353526782,-0.375446350396952,-0.000300073455181,0.541479037805631,-0.375446350271068,-0.000107353526782,-2.08040207508974E-05,-0.375446353624395,-0.000107353526782,-0.375446351991779,-0.375446350271068,-0.000107353526782,0.511724822658005,-8.61431342936943E-05,-5.81497268548173E-05,-8.61431342936943E-05,-8.61431342936943E-05,-2.39239461630146E-05,-8.61431342936943E-05,-2.39239461630146E-05,-2.39239461630146E-05,-8.61431342936943E-05,-8.61431342936943E-05,-2.08040207508974E-05,-8.61431342936943E-05,-2.08040207508974E-05
result.166,chr16_31024052_aripo,-1.70804617940877,-1.93235055926779,-17.6332074083535,20.2445856092989,28837.388576189,3.50631789391333,8.18994224538168,2.28875841863692,3.57833407785311,0.000345791279916,7.51091460370406,2.29063169399034,3.2789708722749,0.001041863890332,20.2445856092989,4.28316687318051,4.72654608347447,2.28370982297287E-06,-1.93235055926779,1.03120165561382,-1.8738823282024,0.060946645685568,18.3122350500311,4.31117299293099,4.24762241739259,2.16051116379733E-05,17.6332074083535,4.29436002084909,4.10613160581423,4.02340307126499E-05,-2.61137820094541,1.10689582080456,-2.35919058674131,0.018314846916682,1.18634814188039,1,0.276067418883189,0,0,FALSE,FALSE,-0.000160039826962,-1.07943357284859,-0.478461301093315,-0.48842615232559,-7.2416916444238E-05,-7.09429674529283E-05,-0.329370757319397,-0.610068251204459,1.76463265990594,0.083344698564617,0.440667492566446,-0.581201739981083,-0.553230878503624,-0.149917860141135,-0.149917860141135,-0.553230878503624,-0.393965069499252,-1.02409688047993,0.288355770636322,-0.182071761120411,-0.149917860141135,-0.553230878503624,-0.219610183008827,-8.92500088096163E-05,-0.393965069499252,-7.2416916444238E-05,-7.2416916444238E-05,-0.488426150745848,-0.000327642217318,0.344478084693028,-0.48842615232559,-7.2416916444238E-05,-8.92500088096163E-05,-0.393965069499252,-8.92500088096163E-05,0.684527483162613
result.167,chr16_31024053_aripo,0.470003501302733,0.798508075482853,-2.77258842546986,2.73622045553344,0.113721775431792,0,2.16661830324957,1.13218002981834,1.91366942198866,0.055662408511314,1.40447819770314,1.13217912643028,1.24050882489894,0.214787252130374,2.73622045553344,2.26436587244032,1.20838265972654,0.226900106581105,0.798508075482853,1.39647038935167,0.571804516280198,0.567454417293766,3.53472853101629,1.78247302746468,1.98304741589495,0.047362133418298,2.77258842546986,1.6796348227201,1.65070906364026,0.098797996203174,0.036367969936424,1.51860541718088,0.023948268276257,0.980893872791455,0,1,1,52,0,TRUE,TRUE,-0.378812273315105,-0.785479970301355,-0.785479970301355,-0.785479970301355,-0.378812273315105,0.963397047151574,-0.888896978803229,-0.884379506151534,0.59043136422067,0.433402122615257,0.610508943515268,-0.888896978803229,-0.884379506151534,0.120176863045707,-0.888896978803229,-0.884379506151534,-0.785479970301355,-0.888896978803229,-0.884379506151534,-0.888896978803229,0.549933742404769,-0.884379506151534,-0.888896978803229,-0.378812273315105,-0.785479970301355,-0.378812273315105,-0.378812273315105,-0.785479970301355,-0.378812273315105,0.793628923724648,-0.785479970301355,-0.378812273315105,-0.378812273315105,-0.785479970301355,-0.378812273315105,0.641829119297524
result.168,chr16_31024054_aripo,0.641862234757703,0.744422891836476,-2.94446345014594,2.74776407745651,0.109664468578017,0,2.11830493056473,1.14711230004298,1.84664128393128,0.064799146679157,1.57058141141768,1.14710831295424,1.3691657480651,0.170947470066496,2.74776407745651,2.29420410228448,1.19769817982646,0.231034538192381,0.744422891836476,1.41613700164492,0.525671521167647,0.599116454212016,3.49218696929299,1.80498628301198,1.93474432584916,0.053021678085143,2.94446345014594,1.6959660040436,1.73615711820026,0.082536057165146,0.196699372689427,1.54502443601883,0.127311496248095,0.898693861657916,0,1,1,0,0,TRUE,TRUE,-0.377016821167521,-0.798671121889005,-0.798671121889005,-0.798671121889005,-0.377016821167521,0.952421968480358,-0.891500977022912,-0.867698512963215,0.554364822983595,0.446301009299988,0.582154136397364,-0.891500977022912,-0.867698512963215,0.256581274770088,-0.891500977022912,-0.867698512963215,-0.798671121889005,-0.891500977022912,-0.867698512963215,-0.891500977022912,0.479994499206541,-0.867698512963215,-0.891500977022912,-0.377016821167521,-0.798671121889005,-0.377016821167521,-0.377016821167521,-0.798671121889005,-0.377016821167521,0.857011485446705,-0.798671121889005,-0.377016821167521,-0.377016821167521,-0.798671121889005,-0.377016821167521,0.539297575230528
result.169,chr16_31024075_aripo,-2.51325555695076,1.38937425531226,-0.055711200774011,0.508702343816117,24.8506650464857,0.554981060729046,1.64372542722032,0.838349781027767,1.96066780766043,0.049917786742303,-0.198639971134048,0.800391188787728,-0.248178608056528,0.803996216979084,0.508702343816117,1.59510158688176,0.318915326772743,0.749790721636014,1.38937425531226,1.14755142739593,1.21072940361817,0.225999129405465,1.89807659912838,1.16660231802295,1.62701253872447,0.103734434783939,0.055711200774011,1.4324958231123,0.038891003991181,0.968977288919488,-0.452991143042107,0.708083584882636,-0.639742472094151,0.522340038390243,0.159090943926955,1,0.689994845082816,0,0,FALSE,FALSE,-0.435947191398563,-0.448236960081004,-0.361339522866922,-0.386337823453296,-0.375739927231219,-0.351425584873512,-0.682144517237851,-0.900685679215366,0.779134053943887,0.490894793504407,1.46193794047667,-0.057275703434563,-1.02166958288839,0.915798222251314,-0.674101492903433,-0.844355256667487,-0.4084750367385,-0.915921445848906,-0.854403077835353,-0.722368209468175,0.915798222251314,-1.02166958288839,-0.744762542899695,-0.383275771693433,-0.4084750367385,1.61110760553267,-0.469516803239739,-0.482748715153333,-0.416970177982906,-0.428726961050095,-0.386337823453296,-0.375739927231219,-0.383275771693433,-0.337109996004271,-0.383275771693433,1.63664479451871
result.170,chr16_31024089_aripo,-0.916297657323932,0.510837940381207,-1.38627623824695,0.538968857174877,0.202242830041096,0,0.780322368968646,1.01996692155725,0.765046740709271,0.444243712420508,1.11679180965951,1.01996784537488,1.09492844771891,0.273547984896813,0.538968857174877,2.03993340923581,0.264209044635816,0.79161884201978,0.510837940381207,1.20851829568959,0.422697730107361,0.67251581192693,1.04980679755608,1.64341495921867,0.638795936271138,0.522955692247389,1.38627623824695,1.49629820501257,0.926470561551804,0.3542014889998,0.847307381072075,1.38651529019038,0.611105688532097,0.541129614117144,0,1,1,0,0,TRUE,TRUE,-0.403123219325281,-0.664356460738001,-0.664356460738001,-0.664356460738001,-0.403123219325281,-0.403123219325281,-0.76788585142111,-0.596869477270425,0.818934641406363,-0.596869477270425,-0.596869477270425,0.173725414340586,-0.596869477270425,0.546174580395446,-0.76788585142111,1.07054597085983,-0.664356460738001,-0.76788585142111,-0.596869477270425,-0.76788585142111,-0.76788585142111,-0.596869477270425,-0.76788585142111,-0.403123219325281,-0.664356460738001,-0.403123219325281,-0.403123219325281,-0.664356460738001,-0.403123219325281,1.44678764989002,-0.664356460738001,-0.403123219325281,1.13368922138508,-0.664356460738001,-0.403123219325281,-0.664356460738001
result.171,chr16_31024157_aripo,-4.60429924533001,-21.2877095948322,-0.778699364793173,21.9572853057443,88760.8929618445,23.8087522633674,-10.3090669419601,2.06666828831999,-4.98825428358432,6.09273403709937E-07,-10.199943288079,2.04094576510907,-4.99765523535794,5.80316181533021E-07,21.9572853057443,3.97248275617193,5.52734565597041,3.25112025940225E-08,-21.2877095948322,3.97248273828095,-5.35879222071692,8.37801401130909E-08,0.66957571091206,0.807419436226608,0.829278663443196,0.406946741461277,0.778699364793173,0.580754424606637,1.34084103676112,0.179972069425031,-21.1785859409511,3.98546774602113,-5.31395241175759,1.07272643950057E-07,28.3759425044364,1,9.9899057159479E-08,0,0,FALSE,FALSE,-0.083901536553158,-0.123840394776665,-0.123840394776665,-0.123840394776665,-0.083901536553158,-0.083901536553158,0,-0.122519369088972,0,0.02764196603921,0.129506261155643,-6.89190790415249E-05,-0.113810318272146,0,0,-0.113810318272146,-0.12019254660537,-6.53974494768703E-05,-0.122519369088972,0,0,-0.113810318272146,0,-0.091222216062407,-0.12019254660537,-1.79790793805763,0.971338361716878,0.249661695657115,0.378473541327634,-0.163831245919473,-0.123840394776665,-0.083901536553158,-0.091222216062407,-0.12019254660537,-0.091222216062407,0.127139523294256
result.172,chr16_31024160_aripo,-0.693148622425913,-1.50407524703838,-0.510822303611709,2.95936053938275,0.333915512147063,0,-0.024394977347009,0.866598525718328,-0.028150264076191,0.977542305003033,-0.968857966079666,0.866599021401189,-1.11800030020013,0.263566865152963,2.95936053938275,1.73319898805441,1.70745572769158,0.087737379915485,-1.50407524703838,1.35359833355524,-1.11116806939907,0.266496012592393,1.45528529234437,1.08247259875123,1.34440843493242,0.178816347711722,0.510822303611709,1.0640910398476,0.480055074690669,0.631188231862036,-2.44853823577104,1.36809625129209,-1.7897412067744,0.073495524690106,0,1,1,0,0,TRUE,TRUE,-0.654292569258735,-0.781810603937099,-0.781810603937099,-0.781810603937099,-0.654292569258735,-0.654292569258735,-0.437986276363053,-1.02691211049118,1.21072869072532,-0.123049145577146,0.519564884111847,-0.437986276363053,-1.02691211049118,-0.437986276363053,-0.437986276363053,0.930792853167202,-0.781810603937099,-0.437986276363053,-1.02691211049118,-0.437986276363053,-0.437986276363053,-1.02691211049118,-0.437986276363053,-0.654292569258735,-0.781810603937099,-0.654292569258735,-0.654292569258735,1.22901395862182,1.6574052446748,0.364833109735115,-0.781810603937099,-0.654292569258735,-0.654292569258735,-0.781810603937099,-0.654292569258735,0.364833109735115
result.173,chr16_31024161_aripo,-1.89251800558584,-22.5954682123313,0.701526139794714,20.0178185320592,119.342727972695,9.33652467285238,-12.5865589463017,60.0374358149631,-0.209645178469876,0.833944615787263,-10.7104354058243,60.0317274202772,-0.178412913738788,0.858398708310397,20.0178185320592,120.058759257535,0.166733511622584,0.86757973615027,-22.5954682123313,120.057892173673,-0.18820477190825,0.850716131892433,-2.57764968027206,1.46381778776823,-1.76090883838897,0.078253833749777,-0.701526139794714,0.594613570654073,-1.17980176440144,0.238079067631068,-20.7193446718539,120.059634624031,-0.172575443334781,0.862985155634451,39.5013945296241,1,3.27825230927853E-10,0,0,FALSE,FALSE,-0.420499028608122,-0.296122276174182,-0.296122276174182,-0.29612227617839,-0.42049902861405,-0.420499028608122,-6.2221890343038E-06,-0.196364591378256,-3.67262836693791E-06,-0.805885577365406,0.252360040358228,-0.000104026362561,-0.147002351885178,-4.65580459927173E-06,-4.65580459927173E-06,-0.147002351885178,-0.375547612756714,-3.76923441625549E-05,-0.196364591363207,-3.67262836693791E-06,-4.65580459927173E-06,-0.147002351885178,-6.80789733596381E-06,0.130490193764478,-0.375547612756714,-2.31195446940608,2.13986180170789,-1.63255288911084,-0.644481824202936,1.13371046290666,-0.29612227617839,-0.42049902861405,-0.467800706958576,-0.375547612756714,0.136442695226593,0.171444080604479
